item,itemLabel,valuesLabel,authorLabel,publishedInLabel,pp
http://www.wikidata.org/entity/Q56090593,Approche onomastique de Les grandes marées de Jacques Poulin,artículo científico,Verónica Cristina Trujillo González,Çédille: Revista de Estudios Franceses,12
http://www.wikidata.org/entity/Q56090978,Las lenguas de Extremo Oriente y el español: los diccionarios y gramáticas como primeros instrumentos para la comunicación en Filipinas y China,artículo científico,Verónica Cristina Trujillo González,Philologica canariensia,22
http://www.wikidata.org/entity/Q56091045,Una aportación al tratamiento de los elementos culturales: el signo lingüístico cultural,artículo científico,Verónica Cristina Trujillo González,Çédille: Revista de Estudios Franceses,14
http://www.wikidata.org/entity/Q56100830,Obama and Bush: their victory and non-victory speeches,artículo científico,Verónica Cristina Trujillo González,Onomázein,13
http://www.wikidata.org/entity/Q56100916,Los libreros franceses y el desarrollo de la lexicografía española e hispanoamericana del siglo XIX: difusión e influencia,artículo científico,Verónica Cristina Trujillo González,Études romanes de Brno,14
http://www.wikidata.org/entity/Q56103061,Paul Perny y el aprendizaje de la lengua china: estudio del Dictionnaire français-latin-chinois de la langue mandarine parlée como parte de una obra didáctica,artículo científico,Verónica Cristina Trujillo González,Çédille: Revista de Estudios Franceses,18
http://www.wikidata.org/entity/Q56103134,El aprendizaje de la concordancia en español como lengua extranjera en contexto universitario multilingüe: el caso de estudiantes jamaicanos,artículo científico,Verónica Cristina Trujillo González,Boletin de Linguistica,17
http://www.wikidata.org/entity/Q56103243,"Charles Nodier, meta-lexicographer: Overview of Examen critique des dictionnaires de la langue françoise (1828)",artículo científico,Verónica Cristina Trujillo González,Q5479197,15
http://www.wikidata.org/entity/Q56045799,"Lexicografía, Metalexicografía y Traducción: estudio del Dictionnaire culturel de la mythologie gréco-romaine",tesis doctoral,Verónica Cristina Trujillo González,,
http://www.wikidata.org/entity/Q55758937,Apuntes para la historia de Firgas: el convento de San Juan de Ortega y la fiesta de San Roque,artículo científico,Vicente Suárez Grimón,Vegueta,8
http://www.wikidata.org/entity/Q55758945,Los orígenes de los municipios en Gran Canaria,artículo científico,Vicente Suárez Grimón,Vegueta,17
http://www.wikidata.org/entity/Q55758952,Hambre y epidemia en Teror (Gran Canaria) en la crisis del antiguo régimen,artículo científico,Vicente Suárez Grimón,Vegueta,21
http://www.wikidata.org/entity/Q55760217,Incidencias en el registro de Indias: 1730-1765,ponencia,Vicente Suárez Grimón,II Coloquio de Historia Canario-Americana,47
http://www.wikidata.org/entity/Q55760313,Propios y realengos en Gran Canaria en el siglo XVIII,ponencia,Vicente Suárez Grimón,III Coloquio de Historia Canario-Americana,117
http://www.wikidata.org/entity/Q55760383,Construcción naval y tráfico marítimo en Gran Canaria en la segunda mitad del siglo XVIII,ponencia,Vicente Suárez Grimón,IV Coloquio de Historia Canario-Americana,98
http://www.wikidata.org/entity/Q55760437,Contribución al estudio de la propiedad de la tierra en Gran Canaria: fundaciones pías y vinculares de origen indiano en el siglo XVIII,ponencia,Vicente Suárez Grimón,V Coloquio de Historia Canario-Americana,26
http://www.wikidata.org/entity/Q55760497,El agua como motivo de la conflictividad social en Gran Canaria (siglos XVIII y XIX),ponencia,Vicente Suárez Grimón,VIII Coloquio de Historia Canario-Americana,22
http://www.wikidata.org/entity/Q55760533,El régimen municipal canario durante el antiguo régimen,ponencia,Vicente Suárez Grimón,Actas de la II Reunión Científica de la Asociacion Española de Historia Moderna Moratalla 1992,9
http://www.wikidata.org/entity/Q55760708,La propiedad eclesiástica en Gran Canaria en el Antiguo Régimen,ponencia,Vicente Suárez Grimón,III Reunión Científica de Historia Moderna,10
http://www.wikidata.org/entity/Q55761632,"Gran Canaria: tierras pobres para los pobres: la data del Hospital de San Lázaro en Amagro (Gáldar), el Turnal, Cuevas Blancas y la Calera (Agaete)",capítulo,Vicente Suárez Grimón,Homenaje a Antonio de Béthencourt Massieu,44
http://www.wikidata.org/entity/Q55761685,"La pesca en Canarias: Gran Canaria, 1750-1800",capítulo,Vicente Suárez Grimón,El derecho y el mar en la España moderna,30
http://www.wikidata.org/entity/Q55761752,Relaciones mercantiles canario andaluzas a fines del siglo XVIII: las exportaciones de judías canarias a Cádiz,ponencia,Vicente Suárez Grimón,Andalucía Moderna: actas del II Congreso de Historia de Andalucía,10
http://www.wikidata.org/entity/Q55761836,La participación de la mujer en la lucha por el agua en Gran Canaria en el Antiguo Régimen,ponencia,Vicente Suárez Grimón,XV Coloquio de Historia Canario-Americana,30
http://www.wikidata.org/entity/Q55761870,La pérdida de la capitanía a guerra por los corregidores de Gran Canaria,capítulo,Vicente Suárez Grimón,Modernitas: estudios en homenaje al Profesor Baudilio Barreiro Mallón,38
http://www.wikidata.org/entity/Q55762062,La cláusula de agregación obligatoria en los mayorazgos canarios. El ejemplo de Gran Canaria,capítulo,Vicente Suárez Grimón,Campo y campesinos en la España Moderna: culturas políticas en el mundo hispano,13
http://www.wikidata.org/entity/Q55791482,La hacienda de Guayedra y el heredamiento de Agaete ante la ocupación de realengos,artículo científico,Vicente Suárez Grimón,Revista de Historia Canaria,20
http://www.wikidata.org/entity/Q55791584,Elecciones municipales en Teror: del sufragio restringido al sufragio universal (1836-1869),artículo científico,Vicente Suárez Grimón,Revista de Historia Canaria,34
http://www.wikidata.org/entity/Q55791805,Teror y su desarrollo demográfico en el siglo XVIII,artículo científico,Vicente Suárez Grimón,El Museo Canario,22
http://www.wikidata.org/entity/Q55792119,El mayorazgo de Carvajal: un precedente de la capellanía de coro de Teror,artículo científico,Vicente Suárez Grimón,Anuario de Estudios Atlánticos,56
http://www.wikidata.org/entity/Q55792285,Relaciones mercantiles canario-andaluzas a fines del siglo XVIII: Las exportaciones de judías canarias a Cádiz,artículo científico,Vicente Suárez Grimón,Revista de Historia Canaria,18
http://www.wikidata.org/entity/Q55792327,Crisis de subsistencia en Lanzarote y Fuerteventura en el siglo XVIII,artículo científico,Vicente Suárez Grimón,Tebeto,34
http://www.wikidata.org/entity/Q55792373,La génesis de los Ayuntamientos modernos en Canarias,artículo científico,Vicente Suárez Grimón,Boletín Millares Carlo,19
http://www.wikidata.org/entity/Q55794032,Corregimiento y corregidores en Gran Canaria en el siglo XVIII,artículo científico,Vicente Suárez Grimón,Vegueta,30
http://www.wikidata.org/entity/Q55809441,La emigración canario-americana durante la Época Moderna y sus condicionantes socio-económicos,artículo científico,Vicente Suárez Grimón,Obradoiro de Historia Moderna,14
http://www.wikidata.org/entity/Q55809460,Contribución al estudio de la historia de la fiscalidad en Canarias: exención y uso del papel sellado (1636-1826),artículo científico,Vicente Suárez Grimón,Boletín Millares Carlo,54
http://www.wikidata.org/entity/Q55809468,La industria de salazones en las costas de berberia en el siglo XVIII,artículo científico,Vicente Suárez Grimón,El Pajar. Cuaderno de Etnografía Canaria,6
http://www.wikidata.org/entity/Q55809488,El envío del pintor Juan de Miranda al presidio de Orán: un reflejo de la crisis de la Audiencia de Canarias en el siglo XVIII,artículo científico,Vicente Suárez Grimón,Anuario de Estudios Atlánticos,32
http://www.wikidata.org/entity/Q55809500,"Del Cabildo-Isla a la formación de los ayuntamientos constitucionales: Diputados del Común y síndicos personeros, germen de la emancipación de los pueblos frente al Cabildo",artículo científico,Vicente Suárez Grimón,Crónicas de Canarias,10
http://www.wikidata.org/entity/Q55758955,"La propiedad pública, vinculada y eclesiástica en Gran Canaria, en la crisis del antiguo régimen",libro,Vicente Suárez Grimón,,
http://www.wikidata.org/entity/Q55758967,Teror y la separación de Valleseco: 150 aniversario,libro,Vicente Suárez Grimón,,
http://www.wikidata.org/entity/Q55758987,Construcción naval y tráfico marítimo en Gran Canaria en la segunda mitad del siglo XVIII,libro,Vicente Suárez Grimón,,
http://www.wikidata.org/entity/Q55759006,"Diario cronológico histórico de los sucesos elementales, políticos e históricos de esta isla de Gran Canaria (1780-1814)",libro,Vicente Suárez Grimón,,
http://www.wikidata.org/entity/Q55759034,Historia de la villa de Agüimes: (1486-1850),libro,Vicente Suárez Grimón,,
http://www.wikidata.org/entity/Q55759043,La reforma de la hacienda municipal en Canarias en el siglo XVIII: el conflicto en torno al establecimiento de la contaduría de propios y arbitrios,libro,Vicente Suárez Grimón,,
http://www.wikidata.org/entity/Q51834725,La rúbrica de un taller de escritura para enseñar a sinohablantes en el contexto universitario europeo: estudio de caso,artículo científico,Yaiza Santana Alvarado,Porta Linguarum,17
http://www.wikidata.org/entity/Q53638409,Cómo crear revistas digitales a través de la plataforma FlipSnack con alumnos de Acceso a Mayores de 25 de la Universidad de Las Palmas de Gran Canaria,ponencia,Yaiza Santana Alvarado,II Jornadas Iberoamaricanas de Innovación Educativa en el ámbito de las TIC,4
http://www.wikidata.org/entity/Q53640271,Flipped learning: estrategia didáctica en la enseñanza de español para estudiantes Erasmus Mundus,ponencia,Yaiza Santana Alvarado,II Jornadas Iberoamaricanas de Innovación Educativa en el ámbito de las TIC,6
http://www.wikidata.org/entity/Q51885442,Hipertexto de Pérez Galdós. El epistolario (HPGE),capítulo,Yolanda Arencibia Santana,Visibilidad y divulgación de la investigación desde las Humanidades digitales. Experiencias y proyectos,9
http://www.wikidata.org/entity/Q51159068,La lengua de Galdós: estudios sistemático de variantes en galeradas,artículo científico,Yolanda Arencibia Santana,Isidora,148
http://www.wikidata.org/entity/Q51159617,"Del estilo: ""Nazarín"" de Pérez Galdós",artículo científico,Yolanda Arencibia Santana,Isidora,15
http://www.wikidata.org/entity/Q51159822,"""Episodios Nacionales"" de Pérez Galdós Ediciones",artículo científico,Yolanda Arencibia Santana,Isidora,12
http://www.wikidata.org/entity/Q51159968,Galdós y el mundo clásico,artículo científico,Yolanda Arencibia Santana,Isidora,20
http://www.wikidata.org/entity/Q51160069,Tetralogía de Torquemada: la configuración del personaje,artículo científico,Yolanda Arencibia Santana,Isidora,35
http://www.wikidata.org/entity/Q51160208,Benito Pérez Galdós o el arte de la pintura,artículo científico,Yolanda Arencibia Santana,Isidora,20
http://www.wikidata.org/entity/Q51160298,Apuntes-Galdós autor de teatro Electra,artículo científico,Yolanda Arencibia Santana,Isidora,15
http://www.wikidata.org/entity/Q51160379,La tierra de Galdós,artículo científico,Yolanda Arencibia Santana,Isidora,13
http://www.wikidata.org/entity/Q51160476,Un universo de creación en círculo,artículo científico,Yolanda Arencibia Santana,Isidora,32
http://www.wikidata.org/entity/Q51161268,Dos asociaciones culturales grancanarias a principios del siglo XX. Apuntes de historia cultural,artículo científico,Yolanda Arencibia Santana,Anuario de Estudios Atlánticos,23
http://www.wikidata.org/entity/Q51163059,"Benito Pérez Galdós, o la novela como instrumento",artículo científico,Yolanda Arencibia Santana,Boletín de la Real Sociedad Económica de Amigos del País de Tenerife,7
http://www.wikidata.org/entity/Q51163742,Pérez Galdós desde la perspectiva de Pérez Vidal: un reencuentro y algunas acotaciones,artículo científico,Yolanda Arencibia Santana,Anuario de Estudios Atlánticos,16
http://www.wikidata.org/entity/Q51164684,Literatura canaria del siglo XIX,artículo científico,Yolanda Arencibia Santana,La Página,12
http://www.wikidata.org/entity/Q51217293,Galdós y Unamuno en la misma hoguera,artículo científico,Yolanda Arencibia Santana,Anales Galdosianos,15
http://www.wikidata.org/entity/Q51217796,Dos retratos de Amaranta,artículo científico,Yolanda Arencibia Santana,Isidora,9
http://www.wikidata.org/entity/Q51217948,El colegio que formó a Galdós o la pedagogía progresista en Gran Canaria,artículo científico,Yolanda Arencibia Santana,Isidora,7
http://www.wikidata.org/entity/Q51273794,"""El Correo de Canarias"" y la ""Estafeta de Londres"", en el diálogo social del setecientos",artículo científico,Yolanda Arencibia Santana,Anuario de Estudios Atlánticos,32
http://www.wikidata.org/entity/Q51274046,Bajo la impronta de Manuel Alvar: Nota sobre el juego de los géneros en Pérez Galdós,artículo científico,Yolanda Arencibia Santana,Archivo de filología aragonesa,13
http://www.wikidata.org/entity/Q51274422,Las escrituras del yo: El caso de Pérez Galdós,artículo científico,Yolanda Arencibia Santana,Anales Galdosianos,15
http://www.wikidata.org/entity/Q51274551,"La ""imagen de la vida (que) es la novela""",artículo científico,Yolanda Arencibia Santana,Philologica canariensia,21
http://www.wikidata.org/entity/Q51274942,Reviviendo a José de Viera y Clavijo,artículo científico,Yolanda Arencibia Santana,El Museo Canario,13
